Word	Frequency
t32[kt]	2
t33	80
t33:	143
t33[cm]	2
t33[f]	2
t33[kt]	4
t33[unclued][f]	1
t33might	1
t34	75
t34(5)	2
t34/g3/o34	1
t345	4
t34:	148
t34:...	1
t34:kt	1
t34[cm]	4
t34[f]	4
t34[kt]	3
t34m4	1
t35	93
t35/known	1
t35:	122
t35[cm]	4
t35[f]	1
t35[kt]	3
t36	83
t36's	1
t36+37	1
t36:	86
t36[f]	2
t36[kt]	1
t37	78
t37:	117
t37:...	1
t37[cm]	4
t37[f]	1
t37[kt]	6
t38	64
t38)	1
t38/39	1
t38:	97
t38[cm]	3
t38[f]	1
t39	61
t39:	109
t39[cm]	1
t39[f]	8
t39[kt]	3
t39w	1
t3:	319
t3>	2
t3?m3?	1
t3[cm]	10
t3[f]	6
t3]	1
t3e	12
t3e>	1
t3i2	1
t3l23	1
t3m1	1
t3m234	2
t3m4	2
t3s	7
t3t12	1
t3x:	1
t4	675
t4)	2
t4+t3?)	1
t4->	14
t4/5	1
t4/g4/random	1
t4/i1	1
t4/i3	1
t4/l2	1
t4/l4	1
t4/y1	1
t40	75
t40)	1
t40/44	1
t40:	87
t40[f]	2
t40[kt]	1
t41	48
t41/42	1
t41:	82
t41[cm]	1
t41[f]	1
t41[kt]	2
t42	54
t42:	87
t42[cm]	3
t42[f]	7
t43	50
t43:	57
t44	47
t44:	69
t44[cm]	6
t44[f]	4
t45	50
t45:	50
t45[cm]	1
t46	39
t46:	54
t46[cm]	4
t46[kt]	1
t47	34
t47:	49
t47[cm]	3
t47[kt]	1
t48	25
t48:	32
t49	31
t49:	30
t49[cm]	2
t49[f]	1
t4:	340
t4>?	1
t4[cm]	49
t4[f]	12
t4[kt]	4
t4]	1
t4e	25
t4f	1
t4l2	1
t4m2	1
t4m3	1
t4m34	1
t5	399
t5--->	1
t5...g2??	1
t5/i4	1
t5/kt	1
t5/l2	1
t5/l4	1
t5/m4	1
t5/o1/g2	1
t5/o2/g35	1
t5/play	1
t5/s	1
t50	29
t50:	27
t51	19
t51:	23
t52	16
t52:	24
t53	18
t53/54	1
t53:	20
t54	10
t54:	22
t55	13
t55+59	1
t55:	12
t56	4
t56:	20
t57	9
t57:	13
t58	12
t58:	9
t59	8
t59:	12
t5:	309
t5;	1
t5>	1
t5[cm]	18
t5[f]	5
t5[kt]	4
t5]	10
t5e	8
t5i4c5	1
t5s	1
t6	177
t6)	1
t60	4
t60:	11
t61	5
t61:	14
t62	4
t62:	3
t63	4
t63:	6
t64	2
t64:	2
t65	5
t65:	5
t66	3
t66:	4
t67	1
t67:	1
t68:	1
t69:	3
t6:	325
t6>	1
t6[cm]	25
t6[f]	13
t6[kt]	4
t6[ocm]	1
t6[unclued][f]	1
t6cm	1
t6f	1
t6~8:	1
t7	159
t70	4
t70:	1
t71:	1
t72	1
t72:	1
t73	1
t75	1
t7:	302
t7:1-for-1	1
t7[cm]	24
t7[f]	4
t7[kt]	5
t8	174
t8)	1
t8:	281
t8[cm]	19
t8[f]	4
t8[kt]	2
t9	174
t9!n	1
t9)	2
t9...if	1
t9:	320
t9;	1
t9[cm]	10
t9[f]	7
t9[kt]	5
t:	1
t:22	1
t:25:	1
t[cm]	560
t[cm]?	6
t[cm]???	1
t]	1
t^t	7
t______________t	1
t______t	1
t____t	3
t_t	92
t`	1
ta	1
table	23
tabletalk	5
tabletalk-->	1
taco	1
tada	1
tag	1
tail	1
take	153
takeaway	1
taken	28
takeover	2
takers	1
takes	16
taking	32
talk	30
talked	9
talkin'	1
talking	6
tan	12
tan/navy	1
tan3	1
tan3/4	1
tan4	4
tan4->	5
tan5->	1
tangelo	4
tangelo2	2
tangelo4	1
tangental	1
tank	1
tanked	1
tanks	1
taregts	1
targe	1
target	179
target)	1
target/g	1
target;	1
target?>>>	1
targets	22
targets>	2
targets?)	1
targettable	1
tarnation	2
tarsh	6
tarsion	1
task	2
tasked	1
taught	1
taunting	1
tb	4
tb2	1
tbc	1
tbcm	1
tbd	2
tbf	9
tbg	1
tbh	94
tbh...hopefully	1
tbqh	1
tbtccme	1
tc	5
tc[cm]	494
tc[cm]/drop[cm]	1
tc[cm]?	34
tc[cm]??	3
tc[cm]???	2
tccm	1404
tccm'd	9
tccm)	1
tccm/i3	1
tccm/sccm	1
tccm;	2
tccmd	1
tccmed	2
tccming	1
tccms	5
tcip	1
tcm	2239
tcm'd	1
tcm'd...	1
tcm'd?	2
tcm's	1
tcm)	1
tcm/	1
tcm/ufcm	1
tcm;	1
tcmd	1
tcms	1
td	1
tda	1
tdm	3
tea	2
teach	5
teal	69
teal2	1
teal23	1
teal3	2
teal5	1
teal?)	1
team	38
team's	1
team)	1
teammate	1
teammates	1
teamplay	1
teams	1
teamwork	6
teamwork)	1
tech	3
techniaclly	1
technically	215
technically)	1
teeechnically	1
teeheehee	1
teeth	1
teh	4
tel	3
telegraph	1
tell	145
telling	28
tells	38
temop	1
temp	3
temping	1
tempo	476
tempo'd	11
tempo'd?	2
tempo'ed	1
tempo'ing	5
tempo)	2
tempo-->	1
tempo/unlock	1
tempo:	1
tempoable	1
tempoclue	1
tempoed	2
tempoing	3
temporarily	3
temporary	1
tempowise	1
temps	1
tempted	37
tempting	10
tempting...)	1
tend	1
tends	1
tense	1
tentatively	1
tepid	1
terminal	1
terminate	4
terrbile	1
terrible	38
terribly	8
terrified	8
terrifiedthat	1
terrifying	2
territory	1
test	12
tested	1
tester2	1
testing	5
tez	1
tezt2	1
tf	52
tf'd	1
tf[cm]	29
tfcm	4
tg	6
tg1	1
tg2	2
tg34	1
tg4	1
tg5	2
tg5e	5
tg5e-	2
tgp	1
tgr	1
tgt	1
th	5
thaaaaaaaat	1
than	236
than3	1
thank	114
thankfully	9
thankfuly	1
thanks	196
thanksgiving	1
thankskkks	1
thankyou	1
that	2535
that'd	18
that'll	1
that're	1
that's	427
that's...	1
that's...i4?	1
that's...not	1
that)	1
that...m5?	1
that;	1
that?)	1
that???)	1
thatanti	1
thats	12
thay	1
the	4211
the5	1
theandrew	1
thedaniboy	1
thedaniman	11
thedaniman's	3
thee	1
theeree	1
theft	2
their	16
them	69
them)	2
themselves	2
then	1001
then...how	1
then:	1
then;	1
then>	1
theorem	1
theoretically	13
theory	13
theory)	1
there	310
there're	8
there's	117
therefo	1
therefore	24
therefore:	1
theres	14
these	168
they	106
they'd	1
they'll	3
they're	15
they've	1
theyre	1
thihs	1
thiking	1
thiknig	1
thiks	1
thin	4
thine	1
thing	109
things	79
things)	1
things;	1
thingy	1
think	2340
think)	5
think:	1
think>>>	1
think?)	2
thinking	90
thinking:	2
thinking_emote	1
thinko	3
thinks	1105
thinks....g3?	1
thinks....g5	1
thinks...b3?	1
thins	1
third	18
thirteen	1
this	14962
this'd	1
this'll	11
this)	6
this....should	1
this...a	1
this...eject?	1
this...r1	1
this/	1
this:	3
this;	1
this>	1
this?)	4
this???????????????????????????????//	1
thisk	1
thisl	6
thjis	1
thnk	1
thnks	1
tho	211
thoguht	1
those	26
thot	1
thou	2
though	316
though)	5
though....)	1
though....reverse	1
though...bleh.	1
though...o4	1
though:	3
though;	3
though?)	2
thought	354
thought:	1
thoughts	7
thousand	1
thrasch	1
thre	1
threat	1
three	19
threes	2
threshold	1
threw	3
thrilled	2
through	51
throw	10
throwing	1
thrown	2
thsi	1
thumb:	1
thus	64
thx	133
ti	5
ti1	2
ti2	1
ti23	2
ti3	1
ti5	1
tian	1
tic	1
tickin'	1
tiddies	1
tie	1
tier	1
tight	1
tihnk	4
tihs	4
tiiiiiime	1
til	6
till	4
tilt	1
tilting	2
tim	10
tim4	1
tim5	1
time	422
time's	18
time)	3
time-hm	1
timed	2
timehoodie	24
timehoodie's	4
timely	1
timer	17
timer's	1
timers	2
times	24
timing	27
timing)	1
timo	38
timotree	16
timotree's	1
timotrees	1
tiny	6
tip	1
tipped	1
tir3	1
tira	4
tiramisu	1
tiramisu1th	3
tiramisuth	1
tired	4
titties	1
tks2	1
tl	1
tl1	1
tl4	1
tlc	1
tlo	1
tlo2	1
tm	5
tm2	7
tm23	1
tm3	2
tm4	2
tm5	1
tmcm	1
tmi	1
tmi2	1
tml	1
tms	1
tn	2
tn1	1
tn23	1
tn3	1
tnt	1
tnwk	1
to	7555
to....g1old	1
to1	2
to4	1
to:	1
to[cm]	67
to[cm]?	3
to[cm]???	1
toast	1
toby	4
tocm	300
tocm'd	2
tocm'd?	1
tocm'ed	1
tocmed	1
tocms	1
tod	1
today	18
today)	1
together	4
toi	1
told	26
tolerate	1
tomas	1
tomato	18
tomato2>	1
tomato3	1
tomato34	1
tomced	1
tompo	1
ton	1
tonight	6
tons	1
tony	1
too	573
too)	5
too....unlucky	1
too:	1
too?)	1
took	51
tooo	2
toooo	1
tooooo	2
toooooo	1
toooooooo	1
toostrong	1
top	4
topdeck	1
tophat	3
topic	2
tor	1
torn	1
torp	7
torpedo	1
toss	168
toss1	9
toss2	72
toss3	44
toss4	35
toss5	6
tossable	8
tossed	5
tossing	7
total	1
totally	112
touch	497
touch'd	1
touch)	2
touch.)	1
touch:	3
touch;	2
touch>	1
touchable	1
touched	115
touched;	1
touches	30
touching	73
tough	19
touny	1
tourches	1
tournament	1
tourney	4
tourny	1
toward	1
towards	6
toy	1
tp	164
tp'able	1
tp'd	19
tp'd?	1
tp'ed	3
tp'ed?	1
tp'ing	1
tp'ing?	1
tp2	1
tp3	1
tp3e	3
tp4	1
tp:	1
tpd	1
tpe	3
tpe[cm]	1
tpg	1
tpme	1
tpulled	1
tpushme	1
tputd	1
tr	8
tr4	1
traash	1
track	6
tracks	1
traditionally	1
tragedy	1
tragic	5
trah	1
train	2
trained	1
transfer	46
transfer)	1
transfer;	1
transfer?)	1
transferred	6
transferring	1
transparent	1
trasf	1
trash	2509
trash(	1
trash)	4
trash*	2
trash-bot	1
trash/w2	1
trash1/!y1	1
trash1e	2
trash3->	1
trash;	2
trash>	2
trash?:	1
trash?>>>	1
trashed	2
trasherino	1
trashes	1
trashh	1
trashiness	1
trashme	1
trashy	3
trcm	1
treasure	2
treat	18
treated	7
treating	2
treen	1
trick	5
tricked	2
tricker	1
trickery	1
tricks	1
tricky	17
tried	97
tries	5
trigger	16
triggered	1
triggers	3
triple	33
triple-bluff?	1
tripled	1
troll	21
trolled	4
trolling	5
trollling	1
trolls	1
trolol	2
trophy	1
tropical	1
trouble	4
trp	1
tru	1
truck	7
true	87
truly	11
trumps	1
trurnabout	1
trush	1
trust	476
trust)	3
trust-->	1
trust...no	1
trust/attention	1
trusted	15
trustful	1
trusting	31
trusts	45
trusty	1
truth	6
truthfully	2
try	185
trying	149
ts	5
ts2	1
tsk	4
tssk	1
tt	14
tt-->	15
tt?-->	1
ttcm-ing...	1
tte	1
tttttttt	1
tu	6
turbo	3
turn	455
turn)	4
turn...36?	1
turn10	1
turn2	2
turnabout	55
turnabout)	2
turnabouts	1
turnaround	1
turned	16
turning	3
turns	61
turtle	1
twas	1
twenty	1
twi	1
twice	47
two	120
two-away	3
"twoooo?\"""	1
twoooooooooooooos	2
twos	1
ty	27
ty2	1
ty[4]	1
tyg3	1
type	7
typical	3
typically	1
tyr	1
tyrcho	2
tytytytytytytytytyty	1
tôt	1
u	70
u&d	1
u've	1
u(2)3	1
u(2)45	1
u(3	1
u-turn	6
u.s.	1
u015	1
u1	308
u1)	1
u1->	6
u1.....)	1
u1/i2	1
u1/m1/k1/w1	1
u1/mr3	1
u1/r2	1
u1/r4	1
u1/u2	1
u1/u5	1
u105	1
u12	1
u125	3
u15	2
u1?>	1
u1]	5
u1e>	1
u1u4	1
u2	457
u2+u5?	1
u2->	6
u2->\	1
u2/3	1
u2/3/5?	2
u2/4	1
u2/5	6
u2/5.	1
u2/5/4?	1
u2/u5	2
u23	13
u234	2
u2345	9
u235	11
u24	3
u245	12
u25	45
u25m345	1
u2>	2
u2?)	1
u2?>	1
u2]	3
u2][f]	1
u2e	15
u2e--	1
u2e->	5
u2e>	1
u2e>>>	2
u2m1	1
u3	426
u3(45)	1
u3(?)	1
u3+4	1
u3+u4	1
u3----	1
u3->	2
u3/4	1
u3/4/5	1
u3/4?	1
u3/kt	1
u3/m2	1
u3/r3	1
u3/u5	1
u34	18
u34/r234	1
u345	27
u345]	1
u34?>>>	1
u34e	1
u34m234	1
u35	16
u3:	2
u3;	1
u3>	4
u3]	1
u3b5	1
u3e	4
u3e->	1
u4	345
u4+5	1
u4+u5->	2
u4->	3
u4/5	4
u4/5->	3
u4/u5	1
u4/u5?	1
u45	45
u45e	4
u4:	1
u4]	9
u4e	7
u4g2b2	2
u4m2	1
u5	410
u5+w5	1
u5----	1
u5->	7
u5-y	1
u5...which	1
u5/playable	1
u5]	37
u5]?	1
u5e	10
u[	1
u[5cm]	1
u[cm]	162
u[cm]/tc[cm]	1
u[cm]?	2
u[tcm]	1
u_u	1
ub	2
ub1	1
ub4	1
ubcme	1
uber	1
ubtcme)	1
uck	2
ucm	20
ucmf	1
udd	49
udd-->	1
uestion	1
uf[cm]	105
uf[cm]/dr[cm]	1
uf[cm]?	3
uf[cm]??	1
ufcm	30
ufff	3
ufinesse	1
ufrtf	2
ugggh	1
ugh	120
ugh....terrible	1
ughh	11
ughhhh	2
ugly	6
uh	261
uh-	1
uh-oh	1
uh....u4	1
uh....was	1
uh...k4	1
uhh	70
uhh...r2	1
uhh..so	1
uhhh	71
uhhh.......please	1
uhhhh	33
uhhhh...r2?	1
uhhhhh	21
uhhhhhh	6
uhhhhhhh	2
uhhhhhhhh	5
uhhhhhhhhh	4
uhhhhhhhhhh	2
uhhhhhhhhhhhh	3
uhhhhhhhhhhhhhh	1
uhhhhhhhhhhhhhhh	1
uhhhhhhhhhhhhhhhhhhhhh	3
uhhhhhhhhmmm	1
uhhhhhhhmmmmmmmmm	1
uhhhhhmmhmmmm	1
uhhhhhmmmhmm	1
uhhhhmm	1
uhhhmmhm	1
uhhhmmmm	1
uhhhmmmmm	1
uhhm	1
uhhmm	3
uhhmmm	1
uhm	7
uhmm	2
uhmmm	1
uhoh	21
uhohspaghet	1
ui	2
ujetp	2
ultimate	1
ultimately	1
ultra	8
um	6
um1	1
um2	1
ummmm	1
un	4
un'cmed?	1
un-chop-moved	1
un-chop-moved?	1
un-cm	7
un-cm'd?	1
un-cms	1
un[fix]able	1
unable	12
unambig	1
unambiguous	3
unambiguously	1
unavailable	1
unavoidable	8
unbelievable	1
unblocked	1
unbluffable	1
uncertain	6
uncertainty	5
uncessary	1
unclear	157
unclogs	1
uncluable	9
unclueable	23
unclued	335
uncm	7
uncmable	1
uncomfortable	5
unconfident	2
unconventional	3
unconventionally	1
unconvinced	1
uncovered	1
undefined	11
under	8
underestimating	1
understand	102
understandable	5
understanding	4
understands	7
understodd	1
understood	24
undeservedly	1
undid	1
undo	160
undoing	1
undone	17
une	1
uneasy	3
unecessary	25
uneless	1
unempathetic	1
unexciting	2
unexpected	15
unexpectedly	1
unfathomable	1
unfixable	10
unfocusable	10
unfocuseable	3
unfolds	1
unfortunate	26
unfortunately	52
unfucking	1
ungettable	3
ungodly	1
unhealthy	1
unhelpful	2
unholy	1
unimportant	6
uninstructed	1
unintended	22
unintentional	1
uninteresting	1
unique	7
uniquely	3
universe	6
unjustified	1
unknown	71
unlcear	1
unlear	1
unles	1
unless	271
unlikely	155
unlikely)	12
unlikely1	1
unloaded	1
unloading	2
unlock	37
unlock-fix	1
unlockec	1
unlocked	4
unlocking	2
unlpayable	4
unlucky	17
unmove	1
unnceessary	2
unncessary	2
unnec	6
unnec/g2	1
unnecassery	1
unnecc	1
unneccesary	1
unneccessarry	1
unnecesarry	1
unnecessarily	3
unnecessarity	1
unnecessary	296
unnecessary/di	1
unnecessary:	1
unnecessary]	1
unnecssary	2
unneecssary	2
unneeded	3
unnessesary	1
unnnecessary	1
unno	1
uno	1
unoccupied	1
unorthodox	1
unorthodox;	1
unplanned	1
unplayable	79
unplayamle	1
unplayble	1
unpromised	1
unpromptable	4
unpushable	1
unravel	1
unravelling	1
unrealistic	1
unreasonable	2
unreasonable)	1
unrelated	5
unsafe	31
unsafely	2
unsavable	8
unsaveable	1
unsaved	1
unshaken	1
unsolvable	1
unsuccessful	2
unsure	55
until	105
untimed	1
untouchable	2
untouchec	1
untouched	11
untrusting	1
unusable	2
unused	1
unuseful	1
unusual	2
unwarranted	1
unwilling	1
unwinnable	3
uod	8
up	345
up:	1
up>	1
up[cm]	2
up[cm]?	1
upcm	2
update	6
update:	42
updated	1
upgrade	1
upon	9
ups	2
upset	4
upy5e	1
uqd	1
ur	2
urce	1
urgency	6
urgent	21
urggggg	1
urggggghhhhh	1
urgh	1
urining	1
urn	1
urple	1
urrgghhhh	1
urtfcm	1
us	111
us15	1
us5	1
us:	1
usable	1
usage	1
use	211
used	61
used)	1
useful	160
useful:	1
useless	59
useless/delayed	1
uses	1
ush	2
using	91
uss	1
usual	3
usually	12
ut	3
ut[cm]	1
utb	5
utb[cm]	1
utbcm	16
utbp	1
utc	6
utccm	1
utcm	4
utcmf	1
utd	375
utd'd	2
utd)	2
utd/bcme...?	1
utd\\	1
utdcm	1
utds	3
utdtp	2
utf	3
utf[cm]	5
utfcm	20
utmost	1
utp	42
utpc'd)	1
utpd	2
utpdtp	1
utpf	7
utpf'd	1
utprompt	1
utps	2
utterly	2
uturn	5
uuh	7
uuhm	1
uut	1
uutd	5
uutd+tp?	1
uutd[cm]	4
uutdcm	3
uutdtp	2
uutdtp)	1
uutdtptp	1
uutpd	1
uuuggggghhhh	1
uuuggghhh	1
uuugh	2
uuuh	18
uuuhhhhh	1
uuuhm	1
uuuugggggghhhhh	1
uuuuggggghhhh	1
uuuuggggghhhhh	1
uuuugggghhh	2
uuuuggghhhh	1
uuuugh	2
uuuuh	11
uuuuhh	1
uuuuhhhh	3
uuuuhhhhh	2
uuuuhhhhhh	4
uuuuuh	1
uuuuuhhh	1
uuuuuhhhhh	1
uuuuuhhhhhhh	1
uuuuuuh	1
uuuuuuhhhhh	1
uuuuuuhhhhhh	1
uuuuuuuh	1
uuuuuuuhhhhhhhh	1
uuuuuuuuuuuuuu	1
uuuuuuuuuuuuuuuuuu	1
uwot	1
v	60
v1	6
v1e>	1
v2	7
v23	1
v3	10
v4	7
v4e>	2
v5	3
v_v7	1
vague	2
vaguely	8
vaid	1
vairants	1
val	16
valetta	57
valetta's	9
valid	80
validly	1
valuable	28
valuable....and	1
value	29
valueable	1
valued	1
vander	2
var	35
var's	1
variant	76
variant)	2
variant....dda	1
variants	6
variants)	1
varr	1
vb	1
vb's	1
vector	4
vector's	1
veeeery	1
veeery	1
veer	1
veex	3
veexliat	1
veexliat's	1
venhance	5
veri	2
verified	1
verifying	1
versa	1
version	1
very	683
verylikely	1
verysloppy	1
verysloppy)	1
via	4
vibe	1
vibes	19
vice	1
view	5
viewed	1
vindicated	1
vindication	1
vindictive	1
violate	2
violating	1
violation	2
violet	2
violet4	1
virtue	1
visible	46
visible)	1
visit	1
vjk's	1
vl	1
vlnr's	1
voice	1
voluntarily	3
voluntary	14
voss	11
voss's	2
vote	4
voting	1
vs	33
vtk	37
vtk'd	1
vtkl	1
vtks	1
vu	2
vvvv	2
w	1184
w(y)	1
w)	1
w+b	1
w+g	1
w/	399
w/...	3
w/b	1
w/b/p	1
w/b3	1
w/b4	2
w/b?	1
w/dupped	1
w/e	40
w/e.	1
w/g	3
w/g...!y	1
w/g/b	1
w/g2	1
w/g4	1
w/i	1
w/i3	1
w/in	1
w/k	3
w/k3	1
w/k4	1
w/m	2
w/m/i4	1
w/m2	1
w/m3	2
w/o	7
w/out	9
w/p	2
w/p/r2	1
w/p4	1
w/r	4
w/r2	1
w/y	3
w/y/b	1
w/y/b2	1
w/y3	1
w00t	1
w05	1
w1	429
w1(g3)	1
w1)	1
w1+w2?	1
w1->	7
w1/	4
w1/b1	1
w1/m1	1
w123	1
w13	1
w13p5bg4	1
w1>	4
w1]	3
w1e	16
w1r5	1
w2	966
w2)	2
w2+3?	1
w2+b2	1
w2+n3	1
w2---	1
w2--->	1
w2->	5
w2/	4
w2/3	1
w2/i1	1
w2/k2	1
w2/p2?	1
w2/r1	1
w23	2
w235	1
w24	2
w241r5p3b4	1
w2>	11
w2>?	1
w2]	3
w2e	30
w2e--	1
w2e>	1
w2i1	1
w2i2	1
w2i4	1
w2m2	1
w3	1071
w3(4)	1
w3+2......	1
w3+4	1
w3+w4	1
w3+w4?	1
w3---	1
w3/	6
w3/!w2	1
w3/4	1
w3/4?	1
w3/b4	1
w3/i3	1
w3/p3	2
w34	13
w34(?)	1
w345	1
w3:p	1
w3>	7
w3>?	1
w3?>	1
w3]	1
w3e	7
w3e>	2
w3g2	1
w3i4	1
w3i5	1
w3s	2
w3y3	1
w4	895
w4)	1
w4---	1
w4-->	1
w4->	4
w4/	2
w4/b4	1
w4/t5	1
w45	4
w4;	1
w4>	7
w4>>>	1
w4?>	1
w4]	5
w4b4	1
w4e	27
w4e--	1
w4e>	2
w4f	1
w4k5	1
w4p4	1
w4s	1
w4y5	1
w5	361
w5)	1
w5---	1
w5-->	1
w5->	6
w5->e	1
w5/b5	1
w5/k3	1
w5:	1
w5>	6
w5]	3
w5e	10
w5y2	1
w8	1
w]	17
w_w	1
waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaat	1
waaaaait	1
waaaait	1
waaaas	1
waaaat	1
waaaay	1
waaait	1
waait	1
wacky	9
wager	1
waiiiiiiiiit	1
waiiiiiiiit	1
waiiit	1
wait	1010
wait....i1/m3	1
wait....t43	1
wait....this	1
wait....what	1
wait...could	1
wait...do	1
wait...doesn't	1
wait...is	2
wait...lolwut	1
wait...maybe	2
wait...no	1
wait...not	1
wait...so	1
wait...this	1
wait...why	1
wait...wtf	1
wait..no	1
waited	22
waiting	44
waits	27
waitt	3
waittt	3
wake	4
waking	1
walk	2
wanna	135
want	396
wanted	178
wanting	6
wants	56
waow	1
warfare	1
warm-up	1
warming	1
warmup	4
warned	1
warrant	1
warranted	1
wary	2
was	3432
was:	1
wasn't	243
wasn't.	1
wasn't...	3
wasn't?	2
wasn;t	1
wasn\\t	1
wasns't	1
wasnt	13
waste	16
wasted	7
wasteful	4
wasteful:	1
waster	1
wastes	1
wasting	3
wat	50
watch	36
watched	1
watching	1
waters	1
watf	1
watthe	1
wavelength	1
way	498
way)	2
way;	1
ways	9
wayy	1
wayyy	1
wazs	1
wb	34
wb3	2
wb4	4
wbm	1
wbp	2
wbr	2
wbry	1
wby	1
wdcm	3
we	1202
we'd	14
we'll	143
we're	211
we're-all-too-sleepy-to-be-nabbing	1
we've	19
weak	63
weak)	2
weakens	1
weaker	2
weary	1
weasels	1
web	1
wee	2
weeee'll	1
weeeeee	1
weeeeeeeeeeee	1
weeeeeeeeeeeee	1
weeeeeird	1
week	2
weighed	1
weighing	1
weight	1
weird	396
weird)	2
weird-ass	1
weird-context	1
weird-scream?	1
weird....r3	1
weird....uhhhhhhh	1
weird...does	1
weird...y5...meh	1
weird:	1
weird@@	1
weirder	3
weirdest	1
weirdly	12
weirdly)	1
weirdness	4
weirdness)	1
weirdo	1
welcome	13
well	529
well)	1
well....fortunately	1
well....i'm	1
well...2/3	1
well...now	1
well...this	1
well...unclear	1
well..maybe	2
wellll	1
wells	1
welp	146
wenches	1
went	19
were	137
weren't	6
wesh	3
weth	1
wether	2
weve	1
wftf	3
wg	25
wg(k?)	1
wg1	1
wg2	1
wg3	2
wg4	2
wgb2	1
wgi	1
wgir	1
wgk	1
wgp	2
wgp4	1
wgr	1
wgy	2
wha	2
whaaaaaaaaat	3
whaaaaaaaat	2
whaaaaaat	1
whaaaaat	2
whaaaat	4
whaaat	7
whai	1
whales	1
what	1681
what'll	2
what're	5
what's	133
what...g4	1
what?)	2
whatcha	1
whatevah	1
whatever	42
whatevs	3
whatevss	1
whatevver	1
whathaveidone	1
whatnot	1
whats	14
whatsoever	4
whattt	1
when	526
when/how	1
when?)	1
whenever	2
whensepoop	1
where	96
where's	9
whereas	1
wherefore	2
wherefore'st	1
wherever	1
whether	48
whew	4
which	297
which)	1
whichever	4
while	48
whiper	1
whisper	26
whispered	1
white	165
white)	3
white/pink/green	1
white1	1
white4	1
white4f	1
whiter	1
whites	1
who	115
who'll	1
who's	4
whoa	35
whoknows	2
whole	46
whom	1
whoo	1
whoooooooa	1
whoooooooooooo	1
whoops	215
whoops)	2
whoopsie	2
whoopsies	2
whoopsnugget	1
whose	2
whotf	1
wht	1
whta	1
whuajdghgytfsjd	1
whups	2
whut	5
whwoops	1
why	4720
why'd	1
why're	2
why's	1
why?)	1
why?????????????????????/	1
whydid	1
whywhywhy	1
whywhywhywhywhy	1
whyyy	4
whyyyyyy	2
whyyyyyyyyyy	1
whyyyyyyyyyyy	2
whyyyyyyyyyyyyyyy	1
whyyyyyyyyyyyyyyyyyyy	1
whyyyyyyyyyyyyyyyyyyyyyyyyyyyyy	1
wi	6
wi2	1
wi3	2
wi4	1
wi5	2
widdle	1
wield	1
wierd	1
wiil	1
wil	1
wild	10
wild)	1
wildly	1
will	1245
will's	6
willing	7
willlllll	1
win	87
win+;	1
wind	1
winds	1
wing	1
wink	11
winnable	7
winning	14
wins	9
wise	2
wisely	1
wisest	1
wish	25
wished	5
wishful	4
wit	3
witch	1
witchcraft	1
witcher's	1
with	991
without	49
witness	1
witnessed	1
witnessing	1
witt	99
witt's	10
witt/time	1
witted	2
witti	1
wittvector	18
wittvector's	1
wittvectors	1
wk	10
wk2	1
wk3	3
wk4	3
wm	4
wm1	2
wm2	1
wm3	3
wm4	2
wmk	1
wmr	1
wn	2
wo	4
wo2	1
wo3	2
woa	22
woah	53
woahwoah	1
woaza	1
woh	1
wohoo	1
woke	2
woken	1
wolf	3
won	14
won't	162
won't)	1
wonder	102
wondered	2
wonderful	3
wondering	12
wonderland	1
wonky	1
wont	6
wont'	1
woo	11
woof	5
woohoo	1
woooo	3
wooooo	2
woooooo	4
wooooooo	3
wooooooooooo	1
woooooooooooooooooo	1
wooooooooot	1
wooops	1
wooots	1
wooow	2
woop	11
woops	131
woops;	1
woopsie	1
woot	2
words	3
worh	1
work	429
work's	1
work..gl	1
work:	1
work?^^	1
worked	70
worked>	1
worked?)	1
working	14
works	233
works)	1
world	26
worried	50
worries	2
worrisome	1
worry	4
worrying	4
worse	33
worse)	1
worst	62
worst_	1
wortel	12
wortel's	1
wortell	1
worth	146
worthless	1
worthwhile	2
worthy	2
wot	2
wou	1
would	1197
would've	67
would)	1
woulda	39
wouldn't	101
wouldn've	1
wouldnt	8
wouldve	2
wow	160
wp	11
wp(g?r?)	1
wp2	1
wp4	2
wpc	1
wpg	2
wr	22
wr(i)	1
wr2	1
wr2e	5
wr3	4
wr4	4
wr5	2
wrap	1
wreak	1
wrecking	2
wrench	1
wrg	3
wrgb4	1
write	43
writes	19
writing	10
written	6
wrong	518
wrong-prompt	2
wrong-slot	1
wrong:	1
wrongly	9
wrongprompt	4
wrongprompts	1
wronpt	1
wrote	10
wroth	1
wrp	1
wryb	1
ws	2
ws5	1
wt	3
wta[f]	1
wtaf	4
wtf	568
wtf>	1
wtfffff>>>	1
wtfffffff	1
wtfffffffffff	1
wtfwtf	1
wth	122
wugyadiuhbj	1
wump	23
wump's	2
wump's?	1
wump/indego	1
wut	205
wutf	1
wutface	1
wuttt	4
wutttt	2
wuttttt	1
ww3	1
wy	9
wy1	1
wy3	1
wy4	1
wy5	1
wya	1
wyb	2
x	184
x)	11
x+y+5	1
x-yr2	1
x1	4
x1000	1
x1g3	1
x1g4	1
x1r2g3	1
x2	50
x3/some	1
x5	1
x_x	5
xb	2
xb1	1
xcm	1
xd	688
xdd	2
xddd	1
xdxd	1
xfer	2
xie	2
xinhen	1
xm	2
xmas	1
